19,43,19,93,4,79,34,33,45,21,52,34,104,13,7,42,109,63,18,97,36,96,95,5,24,32,10,80,99,54,60,23,57,15,61,51,67,65,10,92,84,76,54,46,106,77,52,56,103,88,77,52,31,90,88,107,77,88,91,24,9,85,89,66,74,21,103,107,1,77,53,86,89,69,79,82,47,9,3,38,67,57,83,12,61,60,32,45,13,37,18,52,22,60,71,20,87,103,5,92,77,17,87,64,92,49,80,38,38,106,43,63,80,27,62,93,77,24,4,38,77,49,21,95,4,89,41,19,53,76,65,105,22,23,59,60,78,16,105,95,5,42,73,25,88,98,49,88,58,39,52,23,53,20,63,6,73,25,78,90,44,14,99,71,69,4,102,12,82,7,74,18,58,8,18,63,106,103,14,47,29,96,69,74,92,87,52,44,9,66,19,2,36,27,18,98,99,39,67,72,86,105,47,41,92,75,71,91,15,56,95,76,103,102,66,43,78,24,47,29,107,38,32,14,7,10,13,97,38,19,10,88,25,103,52,99,18,26,33,34,14,10,91,59,59,66,21,60,76,15,101,56,55,93,8,67,34,52,45,34,3,14,105,106,74,19,7,12,54,49,45,5,63,55,53,20,92,24,28,53,64,93,30,15,98,78,61,78,1,69,37,36,109,15,77,68,55,2,69,24,68,5,64,86,89,35,44,44,38,27,60,57,54,13,48,39,34,102,78,56,4,83,30,26,38,31,23,4,30,10,83,30,38,77,58,88,9,21,88,101,61,63,12,104,14,78,91,8,95,15,9,83,38,44,3,71,24,14,18,15,55,78,52,109,38,37,62,5,4,50,105,90,37,17,96,102,96,95,74,106,81,98,86,23,17,63,17,68,9,38,30,13,92,83,91,98,24,67,70,19
65,92,73,64,82,14,62,40,74,100,31,91,20,28,61,53,104,89,51,74,105,22,71,31,105,96,70,87,99,62,17,104,89,95,18,18,83,10,107,71,22,44,10,18,43,56,61,73,43,50,51,43,43,2,79,56,20,54,104,22,38,83,53,85,96,35,107,43,93,12,102,20,84,44,108,53,45,58,26,33,52,68,109,38,82,59,11,65,66,60,29,61,53,88,68,77,98,2,68,15,44,64,74,68,84,39,76,63,97,14,24,40,49,79,80,56,22,48,93,105,95,60,107,107,27,70,79,28,1,24,105,108,106,50,9,95,66,49,69,80,11,70,61,41,21,17,1,61,37,29,25,80,8,98,23,88,72,5,79,84,10,93,105,33,65,104,61,4,78,39,13,107,108,102,12,30,26,2,95,14,55,82,80,81,44,34,104,77,100,47,11,42,81,73,18,47,77,6,64,67,88,100,67,97,24,51,80,87,80,70,72,71,76,19,73,59,94,56,48,32,83,25,88,80,41,59,51,95,59,99,8,46,40,104,2,82,85,70,98,109,14,78,69,70,16,7,99,19,10,102,79,37,1,59,28,57,101,83,14,82,96,44,55,11,65,47,61,27,4,102,15,62,37,71,34,100,6,31,76,46,108,85,89,92,11,84,27,90,86,108,13,92,82,91,31,12,40,93,20,69,44,71,58,79,81,92,82,21,57,91,107,98,100,7,49,95,32,33,80,77,39,22,97,80,93,68,103,82,14,25,68,46,60,12,57,78,13,89,34,102,109,53,103,69,96,105,42,70,97,102,32,84,109,6,97,97,10,103,75,23,47,102,65,94,13,28,3,89,53,34,42,47,8,28,105,91,53,80,2,65,99,32,55,90,87,13,33,83,5,25,79,105,67,12,89,90,15,50,97,23
58,23,98,54,69,16,57,1,23,95,103,89,75,28,55,65,9,16,86,2,84,107,27,9,45,28,94,95,56,102,33,27,41,18,62,35,61,66,24,13,64,26,10,38,86,72,16,21,37,94,44,9,19,57,15,58,67,19,79,87,28,72,89,80,45,1,63,22,65,31,71,60,80,51,63,2,35,87,35,28,1,95,17,13,30,31,82,3,8,33,46,97,53,10,109,76,90,30,86,21,4,61,103,89,5,15,20,81,8,96,20,52,100,13,18,45,65,81,37,75,84,96,38,84,101,109,96,30,45,13,105,77,30,19,39,11,84,88,91,27,58,45,59,39,31,82,31,94,86,9,27,83,41,35,94,26,20,39,92,56,76,99,59,3,25,1,44,73,92,30,106,102,106,7,51,4,63,19,104,102,36,75,2,1,72,24,27,78,33,22,8,19,29,103,4,77,16,106,81,52,69,46,21,86,67,107,11,81,37,28,95,109,42,68,57,45,56,19,68,9,108,38,83,6,39,72,22,40,1,40,30,90,50,36,29,55,33,62,20,57,16,31,86,54,92,47,2,46,50,106,91,11,34,32,101,89,35,84,3,105,20,53,13,86,9,106,39,75,79,38,43,89,100,41,33,10,46,85,89,106,47,84,72,4,23,44,76,105,33,67,61,99,107,62,4,11,39,29,1,12,87,13,95,78,77,4,99,48,19,53,99,104,19,34,82,61,86,30,27,37,45,1,10,43,78,85,91,25,79,14,14,44,6,52,61,106,55,68,76,37,25,11,57,46,33,104,99,18,91,2,56,38,36,52,2,101,74,37,68,26,105,27,109,49,75,84,64,23,18,87,79,72,65,51,93,101,64,90,24,31,81,2,70,77,13,26,9,86,46,103,6,96,13,89,32,26,48,45,59,67
54,18,4,33,73,70,43,84,56,13,109,64,99,77,56,85,102,17,42,75,17,37,91,64,31,108,108,94,79,73,20,12,69,106,25,79,67,56,92,83,90,30,65,63,23,41,14,88,38,42,103,102,87,77,39,61,80,29,50,56,56,32,50,90,85,98,72,62,32,60,23,59,82,93,29,72,3,55,1,91,10,24,36,73,63,85,28,2,69,67,53,25,37,38,49,26,41,91,43,90,17,94,72,65,60,36,19,91,40,4,67,97,68,71,49,44,37,90,109,59,6,55,5,91,21,9,69,55,16,20,91,16,24,46,104,1,99,9,80,71,97,51,72,44,73,58,108,34,15,24,20,53,50,69,66,36,33,50,3,11,41,80,89,68,101,79,60,49,100,42,10,56,4,78,58,103,62,98,27,14,1,1,99,22,55,11,61,14,55,104,47,95,35,32,30,90,19,44,28,55,98,62,93,93,54,20,2,90,23,97,58,74,75,103,109,55,77,30,104,41,57,4,80,63,106,44,75,46,8,24,61,79,63,13,81,84,87,72,22,17,30,90,37,13,104,76,4,8,62,23,100,58,59,87,2,30,2,61,103,89,97,69,48,12,98,21,65,67,60,34,55,21,43,35,63,66,100,22,1,2,108,35,58,106,105,60,96,43,37,49,52,40,40,95,31,85,2,72,33,8,29,96,49,77,11,45,3,60,22,27,109,33,86,58,84,39,56,5,86,109,96,78,107,48,73,60,101,90,64,45,1,17,97,45,13,20,5,23,49,52,78,19,48,10,82,58,4,17,88,24,65,31,40,90,102,89,81,101,18,55,85,64,3,43,51,22,74,7,49,86,93,53,96,89,69,82,105,2,39,107,7,66,36,33,35,6,61,57,17,89,10,106,4,23,101,83,11,24,56,75
14,8,17,72,60,81,19,44,69,55,102,6,31,59,61,96,86,85,37,53,93,102,17,109,1,82,91,85,38,33,6,72,100,45,108,85,48,72,77,5,22,42,85,94,94,14,62,61,17,60,21,89,67,13,33,33,39,31,24,11,47,22,83,65,74,2,38,106,34,83,95,2,46,42,12,14,35,3,32,24,94,51,39,41,2,51,93,69,98,65,29,56,9,79,16,18,47,36,55,70,44,2,8,49,21,6,66,101,26,24,73,43,51,3,13,3,81,37,32,3,85,77,14,44,90,68,26,50,48,87,73,6,10,99,77,52,89,89,62,43,19,59,21,70,109,47,108,95,28,109,92,9,48,108,54,66,107,102,10,63,71,42,21,102,54,101,74,85,70,45,109,46,24,31,52,72,105,33,79,85,105,91,39,48,12,16,99,25,50,72,30,89,27,109,85,68,81,8,71,39,71,92,90,40,75,107,37,52,37,16,89,87,75,37,2,23,6,104,73,78,39,106,87,57,108,99,100,90,19,71,1,13,109,14,60,57,66,70,46,69,55,100,16,37,104,43,63,69,57,94,95,86,34,78,72,86,10,14,36,66,3,66,88,89,61,14,30,81,39,48,107,61,104,42,107,91,55,64,74,42,82,14,109,53,2,25,57,64,12,98,88,56,41,58,91,76,25,101,25,39,100,103,73,2,105,53,34,68,98,27,68,44,8,2,9,59,72,31,1,64,9,40,80,40,50,73,71,70,101,3,71,95,45,27,83,109,78,61,14,46,70,25,58,22,45,47,49,93,56,99,54,92,35,4,51,109,32,63,1,65,43,89,73,32,101,26,46,89,95,48,24,25,71,102,71,52,75,108,98,101,83,72,35,39,78,45,97,23,59,50,81,43,46,93,21,37,39,15,70,29
12,66,10,93,21,59,25,43,18,98,75,61,25,34,89,37,109,100,69,49,80,52,75,31,18,28,8,82,34,103,62,80,28,41,43,108,89,35,93,102,57,106,107,31,21,67,77,67,94,79,10,53,26,65,38,30,54,33,54,71,45,98,80,27,74,11,83,80,19,64,87,105,45,61,72,83,53,53,10,65,77,49,5,45,16,68,8,49,54,58,41,90,5,74,49,25,95,27,94,94,62,62,59,74,39,80,25,42,38,97,56,44,13,28,12,47,30,108,29,23,1,104,93,59,89,58,99,84,63,83,45,50,78,31,24,16,27,3,38,90,28,37,94,23,37,56,52,96,43,97,93,73,15,41,43,49,11,45,67,84,32,11,10,59,104,83,99,27,101,40,61,14,16,94,12,3,6,42,10,44,91,70,46,29,32,40,33,31,94,68,76,92,27,39,15,3,97,58,34,62,18,82,58,93,67,106,66,29,92,67,2,22,20,42,32,82,41,69,42,70,100,76,16,6,99,93,14,66,3,26,103,40,31,2,42,63,90,109,98,98,100,87,57,32,53,30,109,37,5,82,108,11,58,89,95,14,5,31,26,30,13,79,94,53,98,7,81,71,70,39,96,102,65,73,41,103,84,54,71,25,27,63,11,101,16,3,42,45,80,27,93,53,43,61,57,8,107,43,86,2,3,45,79,74,93,32,39,77,44,22,53,52,42,37,84,98,94,16,19,70,28,93,8,107,105,12,84,41,45,28,108,2,87,96,21,92,41,33,97,49,82,61,106,51,34,105,94,86,15,41,107,14,77,94,88,26,44,36,54,34,81,30,44,81,48,29,24,105,105,96,83,68,13,109,103,100,17,3,106,64,17,49,98,50,92,15,54,93,98,33,60,77,13,88,21,83,27,78,52,83
95,107,24,88,4,29,71,87,55,109,79,11,1,58,62,38,109,11,83,96,103,7,21,65,101,22,69,44,78,60,88,55,82,84,71,90,75,85,106,98,53,105,47,11,15,41,104,22,25,95,84,12,16,68,50,102,108,104,67,4,67,56,16,63,38,29,31,79,38,7,81,2,1,4,33,94,41,55,44,64,83,85,93,6,2,39,83,85,67,29,10,68,24,83,91,103,13,79,57,9,25,43,80,63,80,3,84,73,1,52,63,74,15,89,6,55,83,90,9,52,3,1,27,57,82,11,12,50,23,104,80,76,17,75,51,50,103,77,14,15,42,11,53,66,104,10,2,5,40,93,90,65,60,109,24,4,30,58,103,54,88,100,67,48,27,56,34,103,89,27,38,38,97,57,6,61,93,76,90,54,29,79,99,99,54,11,79,97,37,80,81,88,7,84,86,63,55,84,44,91,40,58,80,48,3,45,15,53,62,63,91,71,50,49,103,26,29,18,61,26,42,78,37,61,4,15,44,51,56,16,98,85,67,13,76,65,29,6,80,70,49,15,38,71,20,30,91,58,52,100,64,83,102,3,37,87,17,90,17,66,83,13,9,64,8,69,9,55,12,19,12,13,13,29,19,27,22,46,108,94,101,84,42,36,50,74,64,78,36,107,104,61,85,45,11,43,84,43,91,16,78,105,3,88,54,2,99,101,79,1,72,67,81,73,30,43,102,46,97,21,45,19,49,21,102,6,94,4,34,31,40,75,25,41,8,72,42,82,40,12,16,21,7,30,17,13,84,30,109,109,28,90,74,24,19,53,30,63,76,8,23,12,104,71,101,88,109,86,105,8,95,1,67,38,49,91,84,35,86,8,81,98,56,103,102,72,99,3,17,12,84,38,47,73,103,64,41,58,2,20
30,35,66,107,59,61,78,49,75,28,22,95,9,27,51,1,72,17,103,91,74,49,74,35,66,76,75,12,76,34,60,18,8,22,66,93,22,20,29,9,94,69,4,59,50,18,108,44,14,84,87,52,74,46,21,40,20,69,84,104,90,98,84,47,54,71,38,47,66,14,73,42,70,35,25,16,89,6,83,50,22,20,69,6,16,20,81,16,93,102,79,84,95,108,54,101,19,107,93,26,54,11,46,88,94,31,106,108,27,38,68,93,57,104,106,58,67,108,61,85,15,49,67,102,7,41,104,94,29,65,80,11,90,31,64,35,25,50,41,46,75,26,42,105,106,6,104,93,43,104,45,20,38,14,5,44,26,64,82,101,52,52,87,44,29,14,4,43,82,6,104,75,53,13,106,46,69,100,46,31,46,36,65,101,76,18,28,16,90,65,29,44,83,62,84,92,104,103,96,59,99,3,32,75,60,50,21,30,72,72,24,85,26,41,79,12,98,101,33,96,48,9,58,51,18,83,101,83,48,3,29,103,25,23,4,75,90,105,12,23,99,57,79,72,34,7,109,88,103,24,92,69,12,60,82,12,17,61,12,45,28,59,94,78,61,65,107,8,88,4,47,87,44,75,30,100,8,53,29,76,58,73,19,76,8,50,80,58,18,40,15,75,33,7,74,20,101,23,83,16,1,106,62,24,28,68,26,11,101,77,16,17,80,29,70,52,64,64,79,74,59,16,69,21,52,92,90,78,7,25,49,90,100,39,107,23,44,60,100,96,55,6,44,13,73,108,48,73,99,57,75,17,47,36,101,32,40,15,59,16,2,75,14,67,1,67,86,109,79,60,9,83,75,82,67,20,26,64,86,74,107,76,83,4,69,102,89,53,43,76,32,17,57,34,18,65,92,2,108,44
51,77,50,59,14,79,108,9,19,10,76,8,63,29,100,66,46,59,56,64,17,23,95,26,23,44,101,102,71,34,11,2,30,33,107,75,66,33,67,82,71,36,66,87,93,4,86,49,65,80,15,23,51,104,50,79,54,68,25,20,101,6,58,13,88,16,107,4,86,105,5,11,68,61,24,12,16,79,72,100,41,37,11,98,6,108,103,4,26,88,15,5,37,3,32,18,17,7,86,64,82,7,42,104,56,78,90,93,53,73,70,78,22,70,76,65,29,68,49,13,62,14,76,97,49,92,86,88,29,93,75,93,47,32,43,2,54,55,53,42,56,39,55,89,25,88,1,66,100,60,9,35,28,47,33,23,52,7,56,94,84,12,32,93,62,89,4,58,21,27,89,55,42,57,32,42,27,77,25,34,7,103,42,29,89,67,10,29,90,83,47,54,51,101,89,11,54,27,46,82,95,94,103,88,28,77,41,58,7,19,81,81,68,84,61,109,28,76,102,73,49,108,39,43,29,108,91,48,104,11,57,100,85,60,65,96,15,63,96,109,60,47,63,60,87,13,23,90,14,98,49,90,41,4,57,99,38,87,24,16,23,23,67,83,48,34,69,97,51,62,14,13,97,90,26,75,46,104,67,71,18,70,46,17,49,106,20,12,17,61,26,33,7,101,33,43,93,72,40,88,76,3,28,89,108,99,45,46,61,33,89,6,15,84,27,19,22,66,69,73,89,73,96,60,31,6,22,12,47,54,39,48,109,41,8,59,3,94,55,44,39,71,24,47,1,37,72,56,49,97,75,51,90,49,95,97,11,35,109,100,27,63,55,5,90,75,96,93,39,22,22,11,51,37,107,68,42,2,26,38,26,68,102,12,82,33,43,76,53,91,85,92,42,31,32,84,11,17,40,72
28,27,47,50,53,48,83,104,13,67,4,30,107,90,49,68,79,79,43,82,54,22,22,91,52,34,90,104,89,53,76,22,44,102,1,17,30,105,52,38,100,101,79,53,4,29,14,13,41,84,8,63,96,86,72,38,86,59,101,77,28,78,82,64,86,41,40,28,7,58,24,26,19,20,107,55,27,35,16,16,27,21,66,104,53,96,10,15,8,10,38,49,2,95,6,94,96,107,39,103,106,29,34,75,55,63,13,2,10,9,75,34,24,106,38,28,54,90,24,45,9,38,36,89,10,74,30,18,77,98,107,96,74,107,53,34,20,66,20,104,15,8,49,96,74,49,102,49,94,61,42,15,55,64,106,36,16,13,72,75,23,59,30,93,36,75,80,22,11,71,39,23,44,57,108,75,19,59,75,83,11,61,7,68,16,49,103,95,1,66,42,20,46,58,85,71,86,35,12,79,17,90,58,37,62,10,68,58,106,81,92,65,96,21,79,70,57,99,54,85,18,10,65,26,96,57,96,49,36,45,5,29,71,76,23,23,100,32,10,26,63,18,22,43,106,74,23,2,32,88,63,55,19,105,57,18,56,83,93,35,49,67,76,95,17,48,80,98,57,10,69,109,65,90,85,10,90,14,22,82,38,41,78,46,67,78,105,33,17,12,36,109,84,31,61,15,69,15,43,24,92,69,100,66,96,104,109,73,99,42,43,40,23,88,89,56,36,39,89,2,7,24,52,7,24,81,45,79,26,40,25,26,8,24,50,4,80,90,66,98,67,1,42,49,1,82,16,96,17,16,88,103,81,67,105,3,20,27,81,68,98,28,38,28,16,3,37,100,25,60,43,2,78,30,52,74,74,50,11,67,76,18,2,53,36,67,6,20,106,5,74,46,97,66,22,41,84,98,80,95
65,97,46,80,30,94,59,15,92,36,12,65,8,16,15,105,13,102,3,77,46,107,23,16,65,29,81,50,15,80,69,28,14,103,41,40,43,80,3,62,34,104,1,88,23,32,37,105,33,64,35,55,83,23,16,96,101,39,5,87,53,89,19,60,13,75,8,4,93,89,11,56,24,62,21,68,15,106,27,94,108,68,33,67,104,55,52,71,42,70,83,53,69,69,51,79,55,81,13,25,90,104,100,90,73,30,105,98,103,101,45,10,34,90,39,49,94,39,44,42,88,102,37,15,11,85,14,107,23,32,80,71,9,35,70,19,46,98,77,39,1,68,103,22,103,77,84,11,13,68,91,35,58,1,3,17,94,48,101,3,93,47,21,60,87,81,39,32,98,67,82,71,68,88,45,57,55,33,99,9,67,46,21,51,52,23,28,35,37,62,2,92,39,2,69,56,97,102,51,50,64,88,65,99,88,8,92,85,82,84,53,94,65,43,52,30,30,109,46,21,22,101,24,8,85,74,54,2,90,107,10,50,103,59,71,100,93,66,25,3,95,105,25,62,78,94,87,57,74,93,65,104,9,72,42,29,32,94,18,8,62,39,51,50,90,4,81,97,57,31,3,80,1,48,96,7,11,39,28,99,32,75,82,80,103,43,65,68,47,83,33,33,56,26,39,67,72,91,14,40,9,81,3,36,99,4,2,72,38,105,21,13,75,66,82,53,73,56,48,83,94,51,27,104,97,56,21,53,34,73,56,54,41,38,100,8,42,106,49,4,56,6,10,27,97,46,26,34,77,80,78,84,28,52,50,83,51,98,36,79,95,12,35,1,74,106,99,37,98,104,46,1,31,19,97,100,95,83,75,83,68,90,21,23,105,8,9,78,17,42,13,102,72,23,37,52,13,5,57,41
89,100,45,49,108,47,20,20,55,97,10,54,49,100,56,56,13,13,65,77,2,17,79,109,87,17,33,106,62,37,62,35,8,88,27,98,33,65,26,81,79,48,36,2,101,93,65,2,47,97,79,37,73,108,70,41,43,24,18,88,45,74,10,39,69,24,104,33,50,4,2,85,104,3,86,7,7,89,41,74,5,64,96,90,9,5,19,23,35,11,96,6,46,10,88,89,4,36,81,106,83,61,30,9,75,55,14,33,3,85,74,47,102,6,57,12,2,6,26,36,22,30,40,105,68,95,108,92,16,81,26,63,70,25,58,31,70,67,20,10,37,40,24,63,96,25,13,76,2,53,76,26,11,9,25,107,89,90,62,15,58,27,47,26,11,49,26,94,36,75,31,38,35,66,24,45,34,36,103,19,49,68,106,20,80,80,67,74,90,76,42,31,89,11,52,89,63,26,23,87,68,20,20,82,36,96,91,42,3,52,7,32,28,51,73,98,16,91,50,38,70,66,56,52,54,76,35,101,43,4,49,30,68,54,49,68,53,92,90,34,60,59,55,2,16,3,92,78,87,80,94,24,85,70,18,19,66,77,87,53,77,58,11,23,93,103,97,25,35,43,77,58,79,100,55,44,87,35,80,22,84,70,55,41,63,30,101,41,35,54,71,18,100,91,34,82,13,12,83,35,15,32,86,61,106,17,35,109,40,8,17,5,46,14,65,15,82,96,14,7,58,66,38,84,100,64,104,44,31,6,9,58,38,105,79,49,93,44,31,59,32,103,54,34,52,80,48,93,28,41,18,68,14,21,104,95,78,48,33,104,104,87,85,76,98,43,85,61,4,62,93,97,7,107,64,68,90,47,90,13,27,39,94,63,12,86,77,7,82,15,58,56,78,72,73,1,37,39,23,11
13,8,39,6,10,107,108,10,42,38,79,80,109,71,49,96,74,27,55,57,77,64,24,58,34,4,37,22,6,25,68,108,91,65,21,77,47,4,73,97,97,81,52,76,27,102,14,55,39,29,56,81,27,14,24,6,15,86,108,92,67,2,74,37,35,85,93,105,85,81,21,97,3,71,73,95,85,84,76,96,81,93,79,52,42,58,76,15,91,98,24,9,61,7,21,23,10,84,54,81,95,10,7,69,53,102,67,82,102,97,43,33,75,42,27,7,53,100,85,77,59,108,69,90,65,3,88,7,93,64,47,61,105,67,104,97,86,72,11,80,33,21,68,58,43,79,41,59,91,31,105,94,94,60,32,19,7,91,37,56,15,104,2,106,56,29,52,5,13,78,29,105,103,31,102,16,84,48,76,108,9,1,6,57,100,84,29,57,77,84,29,73,49,39,8,5,92,44,53,102,85,76,69,14,9,72,76,104,33,63,68,53,26,108,15,87,30,90,30,18,61,11,63,17,93,93,59,6,109,16,64,19,90,20,52,8,44,20,81,69,85,91,69,26,22,43,31,12,12,85,68,36,43,105,18,102,44,15,85,52,22,13,82,74,22,11,85,82,24,21,42,43,9,41,42,95,73,92,56,60,30,94,6,78,34,66,4,19,6,100,89,77,73,78,68,22,83,3,71,42,94,42,50,96,31,59,75,39,92,19,57,95,87,100,67,5,64,13,89,35,88,24,73,58,20,103,23,96,80,106,73,60,77,20,33,80,63,88,26,26,55,90,80,29,40,10,48,104,57,64,57,65,83,75,83,27,73,45,71,28,102,91,46,11,94,9,3,95,68,27,26,80,75,57,74,105,5,25,6,44,93,85,72,28,85,85,54,72,109,15,55,86,29,31,107,66,43,82,20,72
99,77,14,50,80,33,106,20,59,1,43,30,58,65,28,98,49,60,77,29,57,37,21,61,3,13,10,23,107,57,4,23,2,44,74,75,35,64,88,13,32,56,53,91,109,21,46,108,1,18,105,79,24,18,45,108,17,89,18,95,8,81,22,90,22,105,109,1,40,109,101,64,59,53,99,9,70,17,53,64,38,56,15,30,2,9,68,14,25,22,22,74,64,63,78,62,54,29,33,103,63,6,71,56,66,57,14,20,108,91,26,28,109,26,16,88,54,32,35,10,50,16,10,100,52,23,79,57,17,43,80,24,69,43,31,29,26,65,100,108,90,103,93,35,84,79,11,104,25,53,80,81,48,30,71,29,55,67,23,89,99,75,59,52,90,48,30,92,27,66,11,6,39,34,89,104,89,2,84,94,99,15,109,73,24,74,109,37,36,11,45,71,96,6,108,2,45,29,36,62,63,109,68,98,96,93,75,37,88,61,21,62,91,33,37,1,94,20,43,103,83,101,72,31,98,57,100,81,9,100,68,11,82,108,53,22,8,51,92,58,12,99,106,100,100,74,79,90,19,4,23,92,85,31,72,71,100,84,79,4,40,19,4,3,79,109,104,106,26,77,61,87,103,61,35,56,49,83,50,76,92,12,17,65,39,75,60,76,23,78,68,3,62,12,55,63,109,95,7,109,60,41,10,90,42,52,4,66,30,73,84,16,10,5,98,1,25,104,69,76,56,21,41,98,55,61,9,73,29,5,10,91,11,101,67,92,74,83,41,48,78,29,69,85,49,85,62,81,58,88,96,77,94,102,53,68,42,56,17,85,70,64,3,109,17,84,38,12,109,106,91,57,91,33,28,10,12,88,46,74,79,45,88,58,55,58,47,55,82,4,70,55,2,18,41,31,41,80,73,15
10,59,18,75,79,76,80,66,64,49,16,34,54,37,65,37,63,88,98,45,72,57,83,82,102,92,4,66,66,40,38,25,11,21,32,46,11,2,65,46,74,48,109,23,81,61,6,70,4,2,27,21,23,89,90,97,51,77,77,102,62,70,58,78,23,56,14,68,5,35,97,19,102,14,103,23,17,3,29,35,6,11,105,28,27,68,5,23,85,22,11,49,27,98,99,99,61,89,34,104,19,24,14,16,99,90,2,31,66,86,92,65,8,35,88,79,19,66,8,85,10,49,70,54,79,91,3,7,44,103,39,41,31,10,95,97,68,23,50,45,59,97,85,19,28,62,91,87,52,14,68,60,84,39,52,105,39,1,51,38,70,12,61,66,15,99,45,8,11,106,64,18,94,41,49,44,84,40,9,72,23,24,37,41,9,4,38,11,2,47,78,8,74,90,87,57,108,78,35,109,7,42,92,36,21,24,36,65,22,3,78,84,66,30,104,94,55,53,24,90,104,68,90,54,103,69,84,47,62,53,32,108,39,7,62,13,62,59,60,16,29,43,94,1,106,102,91,70,87,61,40,67,81,71,87,57,105,22,86,34,36,45,40,48,73,25,60,17,75,18,54,26,31,11,94,8,97,93,32,109,61,84,62,7,74,19,36,41,47,25,51,107,50,64,18,76,26,64,48,81,7,70,75,60,3,38,86,109,16,73,25,2,48,89,3,38,54,97,40,59,107,95,99,83,22,100,27,5,50,13,105,53,33,67,102,81,44,104,35,20,70,31,68,74,74,55,10,57,76,39,76,74,42,31,106,75,97,85,38,85,64,57,45,60,50,40,41,65,108,18,66,46,22,85,93,62,28,8,86,34,76,56,24,108,79,68,100,100,7,64,25,41,94,15,14,102,87,7,71,68
2,99,48,72,49,25,9,18,94,44,40,102,18,77,31,57,61,14,82,1,49,99,80,15,12,72,83,37,70,38,50,97,102,63,52,56,34,80,12,7,77,23,7,95,36,40,37,106,17,17,51,26,58,50,45,13,62,59,14,107,41,18,90,5,16,41,15,16,108,10,52,58,49,67,16,56,105,9,43,2,19,44,24,74,92,64,45,92,23,76,67,81,57,47,58,93,46,26,66,108,6,24,82,34,100,13,3,25,87,15,101,2,73,51,108,19,66,9,60,86,91,93,49,81,102,56,52,1,103,81,72,10,81,34,38,75,37,104,79,66,52,21,85,82,52,92,81,48,90,3,41,99,56,17,88,15,8,20,14,8,46,88,62,71,30,67,50,32,19,69,90,9,99,60,72,59,27,19,40,62,91,48,67,88,98,93,43,83,109,19,76,28,72,56,76,106,86,49,107,14,69,49,104,83,13,30,44,11,53,12,16,20,54,20,55,81,97,108,37,41,98,35,76,106,73,94,94,69,29,1,80,53,37,83,50,32,53,76,76,89,86,74,37,73,46,27,54,55,33,16,33,4,15,56,81,69,14,109,78,41,99,62,100,89,74,72,87,39,12,74,65,5,58,75,26,109,50,54,65,11,31,105,92,96,92,78,44,1,102,69,70,66,62,47,1,82,21,38,104,17,74,90,12,10,18,79,94,27,8,40,4,8,85,5,26,12,90,91,91,4,67,17,23,81,70,69,3,4,75,105,46,79,52,62,74,87,51,15,93,26,14,35,108,9,101,80,98,87,86,28,62,6,19,88,38,1,29,12,109,93,5,10,101,38,63,76,87,107,26,76,20,75,107,100,74,93,47,10,73,41,66,97,56,64,19,60,46,74,40,49,72,74,29,64,54,50,68,96,67,72
12,8,39,26,12,104,50,63,87,95,66,48,26,32,90,35,71,61,35,18,61,65,91,64,99,93,16,43,86,79,52,59,36,12,16,92,106,35,8,102,46,78,109,8,96,35,49,79,39,88,46,93,67,73,94,24,4,72,38,66,72,26,58,6,90,93,89,66,71,20,109,56,84,70,63,4,69,24,41,52,9,31,88,70,69,42,55,55,35,23,32,36,83,92,4,43,91,32,58,3,91,48,2,107,4,34,30,59,59,45,27,44,88,90,40,17,53,75,72,40,106,67,9,76,23,83,50,64,49,61,55,100,21,78,104,102,67,7,18,68,64,16,107,7,43,29,18,19,51,57,109,53,25,39,77,55,6,44,31,59,83,65,45,45,16,80,72,46,80,88,15,57,53,18,64,84,9,75,18,85,21,75,77,82,21,26,86,21,9,53,18,109,57,94,84,70,91,17,71,98,3,26,92,95,18,73,84,67,28,69,65,97,71,73,30,84,85,27,91,29,36,106,3,66,47,29,8,59,17,38,108,37,52,34,29,10,11,60,97,23,68,39,82,108,42,75,25,106,45,103,77,57,104,48,78,37,29,1,84,42,66,38,82,23,58,99,91,6,86,101,60,83,3,70,91,44,8,31,107,7,9,12,8,80,9,102,75,91,11,50,25,2,37,88,73,95,73,103,7,44,50,103,38,41,58,109,22,84,64,92,6,102,51,77,67,62,31,29,36,46,107,39,17,43,46,87,15,21,42,108,60,57,97,25,35,48,76,66,85,2,56,64,79,90,26,47,7,27,55,66,18,6,68,66,84,40,31,54,56,26,92,49,61,15,16,4,23,8,42,94,41,45,46,54,65,63,39,5,102,108,37,14,48,64,71,54,104,84,28,77,73,24,77,85,63,94,102,45,12,99
